id;title;path
1763CCD5;8.3　频率与概率;"/苏科新版/八年级下/第8章 认识概率/8.3　频率与概率"
177D9B60;"11.5-2 二次根式及其性质(2)";"/北京课改新版/八年级上/第11章 实数和二次根式/11.5 二次根式及其性质/11.5-2 二次根式及其性质(2)"
17D91BB2;"6.5-2 垂直";"/苏科新版/七年级上/第6章 平面图形的认识(一)/6.5 垂直/6.5-2 垂直"
17F9C4CC;"24.4-1 弧长和扇形面积";"/人教新版/九年级上/第24章 圆/24.4 弧长和扇形面积/24.4-1 弧长和扇形面积"
1825E78C;"2.5 等腰三角形的轴对称性";"/苏科新版/八年级上/第2章 轴对称图形/2.5 等腰三角形的轴对称性"
18493324;"第4章 相似三角形";"/浙教新版/九年级上/第4章 相似三角形"
189522AF;"4.4-2 一次函数与一元一次方程之间的关系";"/北师大版/八年级上/第4章 一次函数/4.4 一次函数的应用/4.4-2 一次函数与一元一次方程之间的关系"
18B7CECB;"第3节 一元一次不等式（组）";"/沪教版/六年级下/第六章 一次方程（组）和一次不等式（组）/第3节 一元一次不等式（组）"
18F883D7;G2：反比例函数的图象;"/浙教新版/八年级下/第6章 反比例函数/6.2 反比例函数的图象和性质/G2：反比例函数的图象"
18FA97EE;67：通分;"/浙教新版/七年级下/第5章 分式/5.4 分式的加减/67：通分"
1919F239;"20.1-2 锐角三角函数(2)";"/北京课改新版/九年级上/第20章 解直角三角形/20.1 锐角三角函数/20.1-2 锐角三角函数(2)"
1920EAE9;"10.2  分式的基本性质";"/苏科新版/八年级下/第10章 分式/10.2  分式的基本性质"
19254D06;"1.5 三角函数的应用";"/北师大版/九年级下/第1章 直角三角形的边角关系/1.5 三角函数的应用"
1951F6A6;"10.4-3 分式的加减法(3)";"/北京课改新版/八年级上/第10章 分式/10.4 分式的加减法/10.4-3 分式的加减法(3)"
197845CE;"1.1-2 立体图形(2)";"/北师大版/七年级上/第1章 丰富的图形世界/1.1 生活中的立体图形/1.1-2 立体图形(2)"
197F6B00;"第15章 四边形";"/北京课改新版/八年级下/第15章 四边形"
19956361;H4：二次函数图象与系数的关系;"/浙教新版/九年级上/第1章 二次函数/1.2 二次函数的图象/H4：二次函数图象与系数的关系"
19E917C2;"第10章 分式";"/苏科新版/八年级下/第10章 分式"
1A31BC07;2.8分数、小数的四则混合运算;"/沪教版/六年级上/第二章 分数/第2节 分数的运算/2.8分数、小数的四则混合运算"
1A4563F1;"第3章 一元一次不等式";"/浙教新版/八年级上/第3章 一元一次不等式"
1A4CCD3C;"5.5 应用一元一次方程——“希望工程”义演";"/北师大版/七年级上/第5章 一元一次方程/5.5 应用一元一次方程——“希望工程”义演"
1A5043E2;"4.3 一次函数的图象";"/北师大版/八年级上/第4章 一次函数/4.3 一次函数的图象"
1A5D3E27;S4：平行线分线段成比例;"/浙教新版/九年级上/第4章 相似三角形/4.2 由平行线截得的比例线段/S4：平行线分线段成比例"
1A75A6B8;"10.2 直方图";"/人教新版/七年级下/第10章 数据的收集、整理与描述/10.2 直方图"
1AA304A1;"第5章 二元一次方程组";"/北师大版/八年级上/第5章 二元一次方程组"
1B3D6DBB;"6.3-4 整式的乘法(4)";"/北京课改新版/七年级下/第6章 整式的运算/6.3 整式的乘法/6.3-4 整式的乘法(4)"
1B4D70C9;"15.6 中心对称图形";"/北京课改新版/八年级下/第15章 四边形/15.6 中心对称图形"
1B54BA36;"22.3 特殊的平行四边形";"/沪教版/八年级下/第二十二章 四边形/第2节 平行四边形/22.3 特殊的平行四边形"
1B8A8642;"1.3-6 探索三角形全等的条件";"/苏科新版/八年级上/第1章 全等三角形/1.3 探索三角形全等的条件/1.3-6 探索三角形全等的条件"
1B8EE997;"1.3 勾股定理的应用";"/北师大版/八年级上/第1章 勾股定理/1.3 勾股定理的应用"
1B990516;"1.5.1 乘方";"/人教新版/七年级上/第1章 有理数/1.5 有理数的乘方/1.5.1 乘方"
1BB274CE;"22.3-1 构造二次函数关系式解决实际问题";"/人教新版/九年级上/第22章 二次函数/22.3 实际问题与二次函数/22.3-1 构造二次函数关系式解决实际问题"
1BBA0A1F;6B：分式的加减法;"/浙教新版/七年级下/第5章 分式/5.4 分式的加减/6B：分式的加减法"
1BBDDCAD;AD：一元二次方程的应用;"/浙教新版/八年级下/第2章 一元二次方程/2.3 一元二次方程的应用/AD：一元二次方程的应用"
1BCAEDD5;VC：条形统计图;"/浙教新版/七年级下/第6章 数据与统计图表/6.2 条形统计图和折线统计图/VC：条形统计图"
1BCDA3BB;"2.2 用配方法求解一元二次方程";"/北师大版/九年级上/第2章 一元二次方程/2.2 用配方法求解一元二次方程"
1BCFAB55;"6.2 立方根";"/人教新版/七年级下/第6章 实数/6.2 立方根"
1BD2CA6F;七年级上;/北京课改新版/七年级上
1BDC14B2;"第2节 二次根式的运算";"/沪教版/八年级上/第十六章 二次根式/第2节 二次根式的运算"
1BE52C8E;"21.3-1 二次增长类型";"/人教新版/九年级上/第21章 一元二次方程/21.3 实际问题与一元二次方程/21.3-1 二次增长类型"
1C5906CF;H2：二次函数的图象;"/浙教新版/九年级上/第1章 二次函数/1.2 二次函数的图象/H2：二次函数的图象"
1C7F1056;"第四章 圆和扇形";"/沪教版/六年级上/第四章 圆和扇形"
1CF306AE;"8.3 长方体中棱与棱位置关系的认识";"/沪教版/六年级下/第八章 长方体的再认识/第3节 长方体中棱与棱位置关系的认识/8.3 长方体中棱与棱位置关系的认识"
1CF3BAA4;"14.1-1 函数(1)";"/北京课改新版/八年级下/第14章 一次函数/14.1 函数/14.1-1 函数(1)"
1D3EB7E6;"8.4-1 简单的三元一次方程组（1）";"/人教新版/七年级下/第8章 二元一次方程组/8.4 三元一次方程组的解法/8.4-1 简单的三元一次方程组（1）"
1D4FFB7B;"第1章 三角形的初步知识";"/浙教新版/八年级上/第1章 三角形的初步知识"
1D67CD57;"5.3 简单的轴对称图形";"/北师大版/七年级下/第5章 生活中的轴对称/5.3 简单的轴对称图形"
1D685BF1;M9：确定圆的条件;"/浙教新版/九年级上/第3章 圆的基本性质/3.1 圆/M9：确定圆的条件"
1D8AF930;"12.8-2 基本作图(2)";"/北京课改新版/八年级上/第12章 三角形/12.8 基本作图/12.8-2 基本作图(2)"
1D9E4768;"9.3-1 平行四边形";"/苏科新版/八年级下/第9章 中心对称图形——平行四边形/9.3 平形四边形/9.3-1 平行四边形"
1DC2EE13;"第2节 二次函数的解析式";"/沪教版/九年级下/第一章 一元二次方程与二次函数/第2节 二次函数的解析式"
1DC94055;9C：解三元一次方程组;"/浙教新版/七年级下/第2章 二元一次方程组/2.5 三元一次方程组及其解法/9C：解三元一次方程组"
1DCC565A;"4.6 利用相似三角形测高";"/北师大版/九年级上/第4章 图形的相似/4.6 利用相似三角形测高"
1E145396;"5.2 探索轴对称的性质";"/北师大版/七年级下/第5章 生活中的轴对称/5.2 探索轴对称的性质"
1E240A8A;"11.2-1 反比例函数的图像与性质";"/苏科新版/八年级下/第11章 反比例函数/11.2 反比例函数的图像与性质/11.2-1 反比例函数的图像与性质"
1E9A7BC1;"11.4-2 无理数与实数(2)";"/北京课改新版/八年级上/第11章 实数和二次根式/11.4 无理数与实数/11.4-2 无理数与实数(2)"
1EA02858;"15.4-1 特殊的平行四边形的性质与判定(1)";"/北京课改新版/八年级下/第15章 四边形/15.4 特殊的平行四边形的性质与判定/15.4-1 特殊的平行四边形的性质与判定(1)"
1ED94FEF;"2.2 圆的对称性";"/苏科新版/九年级上/第2章 对称图形——圆/2.2 圆的对称性"
1EDC549F;"26.1 反比例函数";"/人教新版/九年级下/第26章 反比例函数/26.1 反比例函数"
1EDF5718;"4.4-2 一元一次不等式及其解法(2)";"/北京课改新版/七年级下/第4章 一元一次不等式和一元一次不等式组/4.4 一元一次不等式及其解法/4.4-2 一元一次不等式及其解法(2)"
1F058202;"2.7 有理数的乘方";"/苏科新版/七年级上/第2章 有理数/2.7 有理数的乘方"
1F0EE062;"第5节 列方程（组）解应用题";"/沪教版/八年级下/第二十一章 代数方程/第5节 列方程（组）解应用题"
1F1F7D13;"第4章 等可能条件下的概率";"/苏科新版/九年级上/第4章 等可能条件下的概率"
1F3DF73E;I8：专题：正方体相对两个面上的文字;"/浙教新版/九年级下/第3章 三视图与表面展开图/3.4 简单几何体的表面展开图/I8：专题：正方体相对两个面上的文字"
1F4A5EDC;"4.6 整式的加减";"/浙教新版/七年级上/第4章 代数式/4.6 整式的加减"
1F69447F;"8.1-1 中学生的视力情况调查";"/苏科新版/九年级下/第8章 统计和概率的简单应用/8.1 中学生的视力情况调查/8.1-1 中学生的视力情况调查"
1FA1EED7;"4.1 平方根";"/苏科新版/八年级上/第4章 实数/4.1 平方根"
1FB6AC90;"14.4 全等三角形的判定";"/沪教版/七年级下/第十四章 三角形/第2节 全等三角形/14.4 全等三角形的判定"
1FF89473;"6.4-1 乘法公式(1)";"/北京课改新版/七年级下/第6章 整式的运算/6.4 乘法公式/6.4-1 乘法公式(1)"
1FF8A5DA;"15.2.3 整数指数幂";"/人教新版/八年级上/第15章 分式/15.2 分式的运算/15.2.3 整数指数幂"
202E0424;"2.6-1 列方程解应用问题(1)";"/北京课改新版/七年级上/第2章 一元一次方程/2.6 列方程解应用问题/2.6-1 列方程解应用问题(1)"
20510928;R6：关于原点对称的点的坐标;"/浙教新版/八年级上/第4章 图形与坐标/4.3 坐标平面内图形的轴对称和平移/R6：关于原点对称的点的坐标"
207A4765;"2.2-2 合并同类项";"/人教新版/七年级上/第2章 整式的加减/2.2 整式的加减/2.2-2 合并同类项"
20A619C5;"12.2-3 证明";"/苏科新版/七年级下/第12章 证明/12.2 证明/12.2-3 证明"
20AC263D;"9.2  中心对称与中心对称图形";"/苏科新版/八年级下/第9章 中心对称图形——平行四边形/9.2  中心对称与中心对称图形"
20C58973;"24.4-2 圆锥的侧面积和全面积";"/人教新版/九年级上/第24章 圆/24.4 弧长和扇形面积/24.4-2 圆锥的侧面积和全面积"
20E95CE3;"3.3 轴对称与坐标变化";"/北师大版/八年级上/第3章 位置与坐标/3.3 轴对称与坐标变化"
210307EC;"4.3.3-1 余角和补角";"/人教新版/七年级上/第4章 几何图形初步/4.3 角/4.3.3 余角和补角/4.3.3-1 余角和补角"
21379FA9;"14.1 函数";"/北京课改新版/八年级下/第14章 一次函数/14.1 函数"
21471493;"第2章 对称图形——圆";"/苏科新版/九年级上/第2章 对称图形——圆"
2177A3EF;"4.3 相似三角形";"/浙教新版/九年级上/第4章 相似三角形/4.3 相似三角形"
2177A5AF;"1.2-1 展开与折叠(1)";"/北师大版/七年级上/第1章 丰富的图形世界/1.2 展开与折叠/1.2-1 展开与折叠(1)"
2183BCD8;"10.5-2 分式的方程";"/苏科新版/八年级下/第10章 分式/10.5  分式方程/10.5-2 分式的方程"
218A6D68;"第1章 勾股定理";"/北师大版/八年级上/第1章 勾股定理"
21A98F8F;"9.2 数据的收集与整理";"/北京课改新版/七年级下/第9章 数据的收集与表示/9.2 数据的收集与整理"
21C2A49E;"8.4 抽签方法合理吗";"/苏科新版/九年级下/第8章 统计和概率的简单应用/8.4 抽签方法合理吗"
22159DFF;"5.2-1 求解一元一次方程(1)";"/北师大版/七年级上/第5章 一元一次方程/5.2 求解一元一次方程/5.2-1 求解一元一次方程(1)"
225F3487;"10.3 分式的乘除";"/沪教版/七年级上/第十章 分式/第2节 分式的运算/10.3 分式的乘除"
2271C2D6;"11.2.1 三角形的内角";"/人教新版/八年级上/第11章 三角形/11.2 与三角形有关的角/11.2.1 三角形的内角"
22829CDA;"第1章 平行线";"/浙教新版/七年级下/第1章 平行线"
22B90C84;"6.5-1 整式的除法(1)";"/北京课改新版/七年级下/第6章 整式的运算/6.5 整式的除法/6.5-1 整式的除法(1)"
22D8288A;"第11章 反比例函数";"/苏科新版/八年级下/第11章 反比例函数"
22DD26EE;"6.3 一次函数的图像";"/苏科新版/八年级上/第6章 一次函数/6.3 一次函数的图像"
2321CE1C;"第9章 整式乘法与因式分解";"/苏科新版/七年级下/第9章 整式乘法与因式分解"
234F8B57;"1.3-4 探索三角形全等的条件";"/苏科新版/八年级上/第1章 全等三角形/1.3 探索三角形全等的条件/1.3-4 探索三角形全等的条件"
239200D4;"4.4 两个三角形相似的判定";"/浙教新版/九年级上/第4章 相似三角形/4.4 两个三角形相似的判定"
239C7DDD;"6.4-1 数据的波动(1)";"/北师大版/八年级上/第6章 数据的分析/6.4 数据的离散程度/6.4-1 数据的波动(1)"
239D1AFF;"20.1 锐角三角函数";"/北京课改新版/九年级上/第20章 解直角三角形/20.1 锐角三角函数"
23D37CD8;"9.1 不等式";"/人教新版/七年级下/第9章 不等式与不等式组/9.1 不等式"
23E716ED;"26.1 二次函数的概念";"/沪教版/九年级上/第二十六章 二次函数/第1节 二次函数的概念/26.1 二次函数的概念"
2412CCE5;"4.3 探索三角形全等的条件";"/北师大版/七年级下/第4章 三角形/4.3 探索三角形全等的条件"
243896E7;"7.5 画角的和、差、倍";"/沪教版/六年级下/第七章 线段与角的画法/第2节 角/7.5 画角的和、差、倍"
2446AA98;"第2节 数的开方";"/沪教版/七年级下/第十二章 实数/第2节 数的开方"
24583CB7;"3.3 勾股定理的简单应用";"/苏科新版/八年级上/第3章 勾股定理/3.3 勾股定理的简单应用"
2496060B;"16.1 二次根式";"/沪教版/八年级上/第十六章 二次根式/第1节 二次根式的概念和性质/16.1 二次根式"
24AAD07D;"6.3 余角、补角、对顶角";"/苏科新版/七年级上/第6章 平面图形的认识(一)/6.3 余角、补角、对顶角"
24E2045C;"5.1-1 分式的概念";"/北师大版/八年级下/第5章 分式和分式方程/5.1 认识分式/5.1-1 分式的概念"
24EAE8C5;"4.2-3 等可能条件下的概率（一）";"/苏科新版/九年级上/第4章 等可能条件下的概率/4.2 等可能条件下的概率（一）/4.2-3 等可能条件下的概率（一）"
25162E02;"16.2 一元二次方程的解法";"/北京课改新版/八年级下/第16章 一元二次方程/16.2 一元二次方程的解法"
2519E639;4J：整式的混合运算—化简求值;"/浙教新版/七年级下/第3章 整式的乘除/3.5 整式的化简/4J：整式的混合运算—化简求值"
254FB394;L2：多边形的对角线;"/浙教新版/八年级下/第4章 平行四边形/4.1 多边形/L2：多边形的对角线"
257ADC43;2A：实数大小比较;"/浙教新版/七年级上/第3章 实数/3.2 实数/2A：实数大小比较"
25AC2C2A;"5.4 应用二元一次方程组——增收节支";"/北师大版/八年级上/第5章 二元一次方程组/5.4 应用二元一次方程组——增收节支"
25B76D33;"19.6-2 反比例函数的图象、性质和应用(2)";"/北京课改新版/九年级上/第19章 二次函数和反比例函数/19.6 反比例函数的图象、性质和应用/19.6-2 反比例函数的图象、性质和应用(2)"
